gage,basin_length_d,basin_length_u,basin_area_d,basin_area_u,reach_length_u,reach_length_d
12013500,0.1567929698750386,0.1279403306862543,0.000719965552418,0.0002885750443838,0.0225657483959691,0.0504544476430194
07184000,0.0716480973567495,0.0997575031171729,0.0001228768949892,0.000222732063108,0.0211478632484586,0.0345815822317262
13338500,0.0891282752608522,0.0789393427675542,0.0001555836120528,0.0001717419012041,0.0235607082292318,0.0078005688401098
14182500,0.3670779979492324,0.1740761288351479,0.0020919475316419,0.000382330867833,0.0177389126183456,0.0540580792450785
14236200,0.149772000583481,0.1172123222709564,0.0004601758216911,0.0002976628502728,0.0179317764353875,0.0244987561586071
07151500,0.122592764440733,0.0630666421454776,0.0002791425677096,7.460246456680003e-05,0.0199424366655949,0.0283122032824798
14301000,0.170166411542977,0.1327032326085872,0.0010271770313634,0.0005040549013611,0.0242306197994893,0.0471598011685484
07149000,0.1515348725727729,0.0608686777705219,0.0005511877177715,0.0001054707178112,0.0167581607356216,0.0448595801209023
07148400,0.5023564163189148,0.0843358238394621,0.0052303682118306,0.000210954406557,0.0065271885923132,0.122879454193038
07145700,0.036305151444783,0.0111144213504514,4.798159239437651e-05,4.297540299483067e-06,0.0016839282737837,0.0103991098951968
12095000,0.0291641010825526,0.1103516656729472,2.6551167083436486e-05,0.0002629069532936,0.031437095021523,0.0062143150249762
14166500,0.1570043992680544,0.0946733360913213,0.0003361791330101,0.0002720156300693,0.0157685680105549,0.0348951200763105
12189500,0.0383992331684503,0.0660605870108327,4.309891129782639e-05,0.0001283492418904,0.0085161845190146,0.0052444178485958
12186000,0.0046174208785199,0.0329727042706454,8.705960342183234e-07,1.3165287729341226e-05,0.0024997528134756,0.0008315118760389
07142300,0.4786021217489739,0.0250052896059458,0.002551172571295,1.6852807765766324e-05,0.007706565525397,0.15302371929414
09447800,0.0777092092033672,,0.0001714847208536,,0.0005189990033521,0.0183301136489697
13340600,0.0136174553820308,0.0856124133455294,3.0778633860715757e-06,0.0001886628969818,0.0101953442840349,0.0007510312909804
14185000,0.1965355352974997,,0.0006488338500831,,0.0002315210573122,0.0179759367844631
12175500,0.0765568986212416,0.1832301725317818,6.626256526973205e-05,0.0004136956904615,0.0161145675161816,0.0030071622846857
02427250,0.0030882783854837,0.0816288489331928,3.435759035786545e-07,0.0002028389477712,0.0202612946476905,3.1499982595125204e-05
12145500,0.0013417297643422,0.1241797755911259,1.075777155819193e-07,0.0002692084822422,0.0325889779683801,0.0003224934107687
06332515,0.0098698046043043,0.0668892052122802,2.376638394086999e-06,0.0001177350211066,0.0182713030563501,0.001054263483748
07167500,0.1235528891224769,0.0733549301769875,0.0004086036403804,0.0001235011406858,0.0139876849804576,0.0409050627847852
14306500,0.045676812741471,0.1150559046462668,6.872626962395935e-05,0.0004299390852821,0.0270381935340637,0.0123594047341477
11264500,0.0435647634861905,0.0481913202407965,2.5577741867331973e-05,4.260839559866457e-05,0.003175079453177,0.0034917327951316
14305500,0.1507750777422812,0.0178852193705923,0.0006306395248127,1.0939385885639982e-05,0.0034099888001808,0.0466435354548223
11266500,0.0794975257387377,0.125772966150037,0.0001449394367985,0.0002745886761739,0.0159569873871882,0.0095055018110739
14309500,0.159374835269595,0.0522236479877682,0.0009360735530133,7.532586587436643e-05,0.0111058722630195,0.0408501682182499
02469800,0.0133669043790567,0.0913417927659161,5.910425220361307e-06,0.0002666497084914,0.018854723388431,0.0033248973955023
14308990,0.1476376694244955,0.087262349708728,0.0005315174292829,0.0001980309326736,0.0139969762546247,0.0493849830465261
02422500,0.1660740700330252,0.0604107482661613,0.0007090320121081,8.144040522208571e-05,0.0165252880675526,0.0238943005055521
13161500,0.0705140947808573,0.0478522345368385,0.0001248038699988,7.611941607629684e-05,0.0076376879582493,0.007141260384674
13337000,0.0759170843025724,,0.0001213602946488,,0.000225410736237,0.0080698124665209
12048000,0.0425917554432795,0.0538432576785342,7.194377380642311e-05,9.209277226363395e-05,0.0140209608897329,0.0047259992371314
13235000,0.0801291915372777,0.2395522698731744,0.0001995476142722,0.0009973275333576,0.094130735884437,0.0150250931730084
06352000,0.1164685128974123,0.1018995760815423,0.0002555493800012,0.0002510269046957,0.0293392040387762,0.0436764301878757
06353000,0.0074284503427038,0.1310216281449968,1.8845982264952168e-06,0.0004833397444461,0.040867382639139,0.0009605117784368
12147500,0.1463343863608149,0.1393484388503092,0.0003406094831378,0.0004441899071137,0.0509324647784336,0.02624256031796
02361000,0.0495048920319647,0.0029760560202126,4.418488102000833e-05,2.5589020116023284e-07,0.0004199590233323,0.0083020215802893
07362587,0.1459871589070897,0.1095271417161512,0.0004269673762058,0.0002346406356296,0.030144603934128,0.0189095268867828
14141500,0.0804364587140315,,7.852928932254561e-05,,0.0004960493927,0.0024889625628349
12020000,0.0308040056942331,0.1280469957807626,2.8443725487780767e-05,0.0004597868465863,0.0351972964474855,0.0065891530151684
07362100,0.003559633769579,0.1129666555466139,6.976565752999499e-07,0.0002131096122371,0.0148391085738582,0.0008930259794871
12092000,0.0435568414425504,0.1104491394405423,7.544950647810302e-05,0.0002335404742227,0.0109950038547537,0.0102763980989897
07359610,0.0331418077456758,0.1184693709594565,3.184478004279774e-05,0.0001821223167412,0.0137212763134156,0.0078003161377602
02415000,0.1080834594261258,0.1136312689559143,0.0001760465120651,0.0002635856382603,0.0262891924760325,0.0141275665586567
06885500,0.2365885631749577,0.065872547681262,0.001040938443608,9.477679568552555e-05,0.0180612474262552,0.0525088204929672
12414500,0.059189738459177,0.1401697182289649,7.76781385497363e-05,0.0006313404302466,0.0272291475157441,0.0102000089663361
14187000,0.2093544131913084,0.0569021205704524,0.001049774854485,5.292422652752823e-05,0.0054973617779956,0.0528981154427041
12144000,0.1241341329675518,0.1211642880342091,0.0003418326448068,0.0004037408396239,0.0191530593365125,0.0269625140432736
14216500,0.0032024242164127,0.1296613837294369,4.186342817712367e-07,0.0005563908315155,0.0487901625760399,0.0003242113508145
14154500,0.0893093942437556,0.1018301687651582,0.0001296205870951,0.0003209886481176,0.0247052780289482,0.0070383531999945
14362250,0.0118373737913077,0.1287162022138958,5.293717702636892e-06,0.0005130068474474,0.0278752030076446,0.002664913069683
02363000,0.0101182432391984,0.07841561282757,4.276044229508811e-06,0.0001790972115752,0.0243741943048548,0.0019451711502097
03498500,0.0191685188243774,0.0318751361362215,1.1305835926906845e-05,3.0325179376165165e-05,0.0093594467641701,0.0043632417998058
03456500,0.099704793415558,0.0454095229463866,0.0002289263059141,5.603522013132329e-05,0.0088638604131774,0.0134963882097425
12358500,0.0313363000093328,0.0239453321026814,2.2774119100611256e-05,1.9176829528145675e-05,0.0071037476020488,0.0045811219158692
14325000,0.1477490996210201,0.0688535349391526,0.0007147732608402,0.0001277542379233,0.0175270224707478,0.0372471206977073
12451000,0.0708208137301479,0.1254924107752197,8.447752943395155e-05,0.0004840916159478,0.0204095894362682,0.0032792095272972
14096850,0.1739220006147963,0.0895721659978022,0.0008345786999773,0.0002353242891985,0.0233435035584342,0.0378145802326892
14092750,0.2618940253169725,0.0480262964387856,0.0007671022524863,0.000101381003363,0.0106768152971708,0.0883678566434357
12035000,0.0736156676508624,0.1471985412929652,0.0001842177698002,0.000337459560768,0.0172540172803706,0.0359656738638832
12167000,0.0196264355706261,0.0056260129118746,1.3296822555996656e-05,1.1992844104632884e-06,0.0011474184629109,0.0030850094892989
03460000,0.0934658673171487,0.0812657850523332,0.0002738949937555,0.0001805471160906,0.011747689550871,0.0216119207720729
03439000,0.0307279467153291,0.1452349823527985,2.047315109774469e-05,0.0005296915171872,0.0479678368760788,0.0049621844883361
03455500,0.0045609615573416,0.0743901172614429,6.250636118771085e-07,0.0001423235932051,0.0083565552138837,0.0007563453408151
11532500,0.1436034394228199,0.0927960933780571,0.0003801458528916,0.0002636051786113,0.0267650213689859,0.0262376260526759
02372250,0.1143578956415147,0.1036020679908588,0.0003058321203129,0.0002387796494736,0.0291497501518711,0.0265000537511321
13331500,0.0991279670506272,0.0452970472591447,0.0003568116489667,5.332434200923202e-05,0.0080990812392695,0.0308988161867793
14139800,0.1256227673371124,0.0577001291803813,0.0002636648324087,0.0001277381264836,0.0106388050097188,0.0082384439650091
12374250,0.0401394509675685,0.1290647094478059,5.892219481253899e-05,0.0002723663323798,0.0278205485237245,0.0093948330044052
02408540,0.0171047195259382,0.0410894798371651,1.0930893678595828e-05,6.004059027295497e-05,0.0058685287350282,0.0043841633942952
14185900,0.1270943634235727,0.1154051284975746,0.0004203955126039,0.0004124304948305,0.0211732135381425,0.0140767750021114
12043000,0.1075934221891249,0.0905281024390881,0.0001557607112994,0.0002402174630774,0.0286229143682492,0.0041110634880241
12082500,0.0948891927859467,0.3411323139695184,0.0002467295542598,0.0023464961837112,0.0958462558179071,0.0055903661328923
09497800,0.0230488727861005,0.0985333986913453,1.902266302629308e-05,0.0002613276854456,0.0220839794282563,0.0054012784117475
05487980,0.0233584028332405,0.0698924568378199,2.0981120982320876e-05,0.000137044799988,0.0085874778423832,0.0048315698775752
09497980,0.0633002818831868,0.0924626319942035,0.0001105232025754,0.0002435238225245,0.0227010763124408,0.0110657046330289
01333000,0.1015901535268584,0.2190176347797727,0.0002484651309164,0.0013039647867768,0.0492850280190443,0.0101661414830555
10259000,0.0518155336997828,0.1084427439811988,5.553183446164257e-05,0.0003689473279552,0.0271614790305511,0.0055868756899614
13011500,0.0766900416610099,0.1298815560883253,0.0001316544711255,0.000311192083228,0.0312570157984064,0.0086675546370722
13011900,0.1273613268208324,0.0873940213672447,0.0004259265244674,0.0001414066387896,0.0274694112838752,0.0342622417573485
12143600,0.0289863001308987,0.0282101115716375,3.199110073151671e-05,2.1571877691901143e-05,0.0018941827233828,0.0040342231944883
14316700,0.1106863984976207,0.0921281343350184,0.0003719484515879,0.0002293238267864,0.0160890360463048,0.0298501030537769
14222500,0.0865750037147651,0.0221790336210429,0.0001461108226559,1.2401456650263244e-05,0.0021951325427074,0.014058794387375
10258500,0.0899890852603055,0.1041377296547435,0.0001782286214041,0.0002244611728247,0.0143660646785254,0.0087116444093435
11098000,0.0415798984206575,0.0087977933391544,4.947922937910006e-05,2.9067694078650683e-06,0.0021286843526765,0.0082207797104409
11478500,0.1643073647803053,0.0806214061545437,0.0007550109724706,0.0001722507732815,0.0249420138893505,0.0517253040838356
10258000,0.0192624697853494,0.2034204630040679,1.5423836179407373e-05,0.0007824610566991,0.0696458402373435,0.0049474326844941
10259200,0.0259610796617437,0.1575415985333265,1.7844245765658903e-05,0.0004855644355076,0.0282882029642717,0.0048317198702107
12141300,0.1346712665783441,0.1088916659192184,0.0002285532202195,0.0001734810158974,0.0022372970298812,0.0088161506188392
07263295,0.0880566367713363,0.0749915603728794,0.0001237885952366,0.0001208821436282,0.010947267802421,0.0162856370112943
10263500,0.0719622914496114,0.1045505603047977,0.00011721146299,0.0002411089478791,0.0093879269812974,0.0072415690650528
14137000,0.2135897650250897,0.2103899968784082,0.0010334421287859,0.0008745550222103,0.0573408846787982,0.0724532470303526
12040500,0.1017585593248428,0.0302176134446704,0.0002595762430924,1.5162525417922784e-05,0.0043224617119646,0.0274761528678734
12056500,0.1064602250473942,0.0684108220748044,0.0002450094653407,0.0001232297355516,0.0129902134848774,0.0222123485876394
14020000,0.1484809472779349,0.1407892317677701,0.0006405120723267,0.0005600773955235,0.0345409259172997,0.03314534944593
12025000,0.0581206420953157,0.0448122062998259,9.604050881136555e-05,3.5939134073959084e-05,0.0054421581696517,0.0127015410857661
12054000,0.2160980052348459,0.090341834089422,0.0012299552182567,0.0001882329433353,0.0151935507077352,0.0275563681308945
13083000,0.0286650630562673,0.1316545596939925,3.1676443051246894e-05,0.0006104307747204,0.0393631030295864,0.0063095346843076
13310700,0.1106766097586126,0.0965236126832015,0.0002577502555885,0.0002395318012356,0.01925030970792,0.0226755821416862
02371500,0.1051391033289267,0.0253779066519,0.0002374203538451,1.8899525522294945e-05,0.0036662175512934,0.0251632082958994
12381400,0.0537876386503988,0.1611214027685127,8.363706395760306e-05,0.0007125736230963,0.0338429422914977,0.0052228366779014
07197000,0.0703924462322701,0.0610242515327586,0.0001034250112584,7.720705011165968e-05,0.0198033024560154,0.012506448885047
07196900,0.0726587411703724,0.0095156722021413,0.0001020441900119,2.96373966766491e-06,0.00102287567057,0.0082430515635774
05503800,0.1013520194700122,0.1327066312886868,0.0002226728972513,0.0003916856413417,0.0305155220659173,0.0243321672849657
01435000,0.0539523557592416,0.0185005971546458,5.9061205546738656e-05,1.133444045291399e-05,0.0030957405088759,0.006259433713367
02177000,0.1331567671037847,,0.0004817429522353,,0.0001596502235175,0.0350844529335173
03213700,0.0649617210096799,0.1686988956409375,0.0001089304982263,0.0007387311519085,0.0287466223468345,0.0167530174558984
01139000,0.0024028125305928,0.1733766886863414,3.037354521797175e-07,0.0008391116733839,0.0386642990796671,0.0006949573326386
05488200,0.1282390590557299,0.1078064806494964,0.0004210490394551,0.0003606775860719,0.0389808321293453,0.0442965922260112
09430600,0.2891104544194468,0.1343526336073996,0.00241119424054,0.0005691378863302,0.0353444148543319,0.0948046925939034
12377150,0.0344138406620801,0.0424664466594206,3.404993127889657e-05,2.528078428625289e-05,0.0033230064953568,0.0045069012487493
01440400,0.0942437475226703,0.125921049572358,0.000241378530177,0.0003418253026097,0.0043373177074047,0.0206925434537713
01532000,0.1402116768643917,0.0962841295713334,0.000591657339371,0.0003302893957224,0.0174842390235647,0.0329855538151532
01638480,0.0904449098815647,0.1480224390609203,0.0003030460971624,0.0004257386519947,0.0270236700980464,0.0591679110861646
03281100,0.1003117654533644,0.0937302790213083,0.0002451581270445,0.0002262193794688,0.020783685845232,0.0211929660598136
09430500,0.1267357598585252,0.0799702581009191,0.0004976829370993,7.440618183554847e-05,0.0039608149207915,0.0289423148562499
06191500,0.1397365987500102,0.0968666698500489,0.0004561671004875,0.0001869152570237,0.0044514030236414,0.0173489237915918
01580000,0.1997640415700138,0.1341686324720095,0.001074384734814,0.0005039920179655,0.0286619857213165,0.0659990119289122
02193340,0.0431197102004855,0.0273503474078056,6.274365123695471e-05,1.5049728724274555e-05,0.0036634244618832,0.0091354862477128
12375900,0.1032354337301626,0.0921877420775663,0.0001881915852792,0.0002751996455362,0.0073553070677517,0.0321507646852539
12411000,0.1230856133357115,0.1586761643348006,0.0004176651053366,0.0007049999245847,0.0245202109837861,0.0296801562472504
12447390,0.2130700301419386,0.1127326870681261,0.0013174982986562,0.0002299073140928,0.0091384657345062,0.0560665919580434
08104900,0.1434739790136603,0.0399645087881617,0.0004396649349764,2.6842405552404445e-05,0.0051845101143831,0.0304021934192292
03281500,0.2603652192736342,0.0850261532712366,0.0011061408941121,0.0002214663288169,0.0145845283030328,0.0513192364857228
12488500,0.2229277068487527,0.1034358437276853,0.0012443472319856,0.0002901744065692,0.0202456925486039,0.0698162337746299
01054200,0.0033391415547927,0.0224272018265037,4.066380154162266e-07,8.734943246231962e-06,0.0021732183691613,0.0004122566799829
13023000,0.1537285823247508,0.0495058086192699,0.0006179175968201,6.812169383119579e-05,0.0084107441715932,0.0277097125058315
08155200,0.2854466364763083,0.178691167042081,0.0018597158045115,0.0007388547209262,0.0284827292748588,0.1320688636067257
12117000,0.4038774915498209,0.0307403655451563,0.0022961688123766,3.11080015144403e-05,0.0064719582081574,0.1086668809127091
04063700,0.2232100859573226,0.0344049188912157,0.0011442436557826,1.7688397414885513e-05,0.0008042966264221,0.0549879420306798
12115000,0.0109211888967546,0.0145823337584328,1.9292985106559946e-06,6.000887796178313e-06,0.0031782310630539,0.0002174488445776
12114500,0.1976630124297481,0.063373424785512,0.0010915178323794,0.0001106724424223,0.0178861052358956,0.0459578651144351
05514500,0.0751404704947895,0.0379082601858793,0.0001236527398337,3.1170216753242445e-05,0.0109644644207226,0.0181054552893835
01451800,0.3856128748855683,0.1757035220090654,0.0024372469188473,0.0005741003936804,0.0102875685404055,0.1285192230514057
03186500,0.0902239720548336,0.1363418239971744,0.0002140861437222,0.0005474887691653,0.0211515646789539,0.0297011465110824
05507600,0.0908186821844464,0.0315407269018785,0.0002620729735807,3.558554874397919e-05,0.0042537332368998,0.0283852849311276
08101000,0.165057233840459,0.1515407276431093,0.0005005379750308,0.0004860458851357,0.0244609943017987,0.0328914997425574
01030500,0.033023892089419,0.0133334704219375,4.890009359900579e-05,5.69958920050534e-06,0.0009080298312685,0.0077940556429252
01539000,0.1329057124525429,0.113913857688503,0.0004163248096443,0.0003147693506772,0.0240906922535262,0.0233116098782325
01423000,0.0257947611221988,0.0739548665967801,2.646826256073591e-05,0.0001901361297087,0.0181230477239637,0.0054433142917758
08158700,0.1900725015379319,0.0658453630872512,0.0011959520333646,0.0001346084997824,0.0084086011292895,0.0631184294102312
11468500,0.0255374785377378,0.0132572511039173,8.850124843310365e-06,6.310434389589579e-06,0.0020626632880089,0.0022581008148028
01022500,0.1449379563004909,0.0305099304230327,0.0003995750443499,1.9182211391072148e-05,0.0019921385904703,0.0115774136489562
01658500,0.0680602445869667,0.1197038180500176,0.0001144419050189,0.0002578065373952,0.0150824826084058,0.0046731003949879
01137500,0.3799785807386389,0.1537071530553667,0.0026980367217053,0.000644633810785,0.0279133141859181,0.0883619377654029
05495000,0.2141542648957113,0.044968689370924,0.0007091505743548,6.199784182982472e-05,0.0080163689573667,0.0475465111780789
06431500,0.1233729082918663,0.2243358064744331,0.0002772559944093,0.0009376547935784,0.0761547791995989,0.0102369784838496
04057510,0.1735731004282625,0.0314166314954246,0.0006590863421249,3.021258407486553e-05,0.0079521474484889,0.0953998640790919
11180500,0.0018999635047453,0.084165137878904,1.836221458803649e-07,0.0002385682998737,0.0210377819903081,0.0002945837741414
01073000,0.1172159894712172,0.0479935858346992,0.0001849163587314,7.119975724628652e-05,0.0080323535167254,0.012261313942273
11176400,0.0638176990322493,0.0844694405939781,5.534357949984864e-05,0.000110919902111,0.0108775132210917,0.0062571056895716
01644000,0.0196298908419079,0.027201853258266,1.2917845515304155e-05,2.6494794810834543e-05,0.0033732427065202,0.0028529062576943
07014500,0.1072152364663572,0.0623275194342238,0.0002462219597224,0.0001088612090944,0.0152751262485009,0.0298772046450043
11274500,0.1428089709480905,0.0693279668749783,0.00030497339799,0.0001101194212076,0.0070955244224819,0.0381999178635722
03280700,0.0977380626609277,0.1417708191840279,0.0002259914862215,0.0005902035234841,0.0434960339453477,0.0140558028196756
08103900,0.0230219569707162,0.1230174472136475,1.936181415359379e-05,0.0003672578873034,0.0348579581254018,0.0051301656189009
06188000,0.032916878521776,0.202912586179368,3.0470777178040237e-05,0.0007610354129712,0.0628018887003778,0.0011357323302087
11274630,0.0199847342396899,0.0491351013440284,1.2472173908640467e-05,5.959455913259883e-05,0.0163553071611518,0.0040629533894804
05501000,0.1895340570984306,0.083844714011263,0.0008315940591592,0.0001376407751336,0.0079159372629884,0.0156221695516136
01365000,0.0404047933812152,0.1112339676721515,2.322768839641671e-05,0.0004755902662442,0.0330741895180506,0.0029197905505428
06037500,0.0688382235273332,0.0023892586042586,9.150625006905188e-05,3.063141783964313e-07,0.0001177053998358,0.0052934806362262
01567500,0.104082966846603,0.0795755057072809,0.0002260494404729,0.0001563275277581,0.0172957011555763,0.0198774172647967
06903400,0.1046550022145236,0.095894649954495,0.0003639784206201,0.0002404438574327,0.0215716320975479,0.0332570267019884
07315700,0.0559193992457047,0.0263326161038358,5.348414391634204e-05,9.226569223966573e-06,0.0018131119778118,0.0147162129342779
03187500,0.0555983850754374,0.0512860016893575,0.0001039892297295,7.648091137945326e-05,0.0119186125894682,0.0109023258330844
08150800,0.0302661863660567,0.1434925660764711,3.125488773662819e-05,0.0004803785814229,0.0415283537801456,0.0079944942066227
09223000,0.0418429381476863,0.0638102018505076,3.654119284070274e-05,0.0001637022555021,0.00696870795142,0.0105653709452191
09306242,0.006390230892471,0.0457802605978755,1.043117084106204e-06,5.220972375663232e-05,0.0076704145944985,0.0008158921392024
01350000,0.0452373044714884,0.292091553011967,8.051333648833556e-05,0.0029264475347204,0.0660921673104047,0.0080636773596547
11299600,0.0342134684275956,0.0621830607492666,4.050315110594995e-05,0.0001096463959319,0.0132179198169865,0.0054963362989593
01142500,0.0315716405634244,0.0755351605619403,1.6542266620697666e-05,9.125779330017712e-05,0.0096058663062821,0.0045853321273477
01134500,0.3542759063190357,0.1176405267902195,0.0025284576245121,0.0004058408987306,0.0154592319075739,0.0819640101768209
01181000,0.0485935245494615,0.093982424754057,4.083082001969621e-05,0.0002129123202411,0.0206583565880261,0.0075755692436989
10205030,0.0820219424130975,0.2170488205863126,0.0002257242627771,0.0011981831441185,0.0504467538434928,0.0236165793788487
06876700,0.203789526168578,0.0605803541876272,0.0007221176874338,9.619726226554189e-05,0.0170109284199418,0.0439511837531329
07335700,0.0155507107992584,0.1070618781608648,9.644522038536271e-06,0.0002401044326605,0.036589523992199,0.003667654297209
01121000,0.0677307271950418,0.0306682602879218,7.631388464188867e-05,2.5379527300922624e-05,0.0022063728884296,0.0067364280215834
08165300,0.0292552576714154,0.0029500788263971,2.366046216736417e-05,3.367859070500619e-07,0.0005899059246927,0.0042391457046253
06888500,0.0748125263558568,0.1022211736521187,0.0001332873135708,0.0002276630994215,0.0272229702505601,0.0293208478103347
01613050,0.1144507073706148,0.1493175154636283,0.0001925844086509,0.0005261955520009,0.0221947822863966,0.0159614287872291
06889200,0.0360632969980501,0.118673241372486,2.805974167061244e-05,0.0002515501349985,0.0185867022666779,0.0081852902435067
05508805,0.014878337943111,0.0249919756736591,8.390623581788956e-06,1.9979231731842204e-05,0.0052256962389129,0.0026294017570585
08086212,0.060066208875089,0.1642531685031141,0.0001021017247882,0.0005412303804584,0.0617769409513072,0.0194242223460601
06889500,0.0743832052729142,0.0169698377622808,0.0001742302527013,1.0685585951960475e-05,0.0046398945734618,0.018723569134522
06892000,0.1215055826872622,0.1205117692808091,0.0003943966358175,0.0004213998349785,0.0303203718155827,0.0269932077398197
07071500,0.0098443210382027,0.0303285872116197,3.0831611151649902e-06,2.4582515675380933e-05,0.0077161529409141,0.0019484322320063
03070500,0.1167262524184405,0.1648976090074505,0.0003532315964408,0.0005031443499685,0.0389029825913194,0.0162844174382681
05062500,0.2280413392141625,0.0845880564225294,0.0007681038961784,0.0002213527906249,0.0259700129429914,0.0687170885658068
07340300,0.2000241600572979,0.0373271986093096,0.0006960833531064,4.387103080691836e-05,0.009278107626547,0.0251804177964558
03066000,0.069197552655118,0.0495004267723675,0.0001101402423817,4.202217832837137e-05,0.0003264290551861,0.0115673045990282
04296000,0.3653272344324961,0.0654787079921549,0.0020303933450547,0.0001029755396267,0.0051261083287352,0.113561509247036
08086290,0.0162212610611921,0.0227795753016379,1.1072522946388384e-05,1.1326524604858882e-05,0.0037921786579643,0.0029431277030473
03069500,0.0542822734646513,0.0734568940539924,7.951352950024939e-05,0.0001567372672555,0.021421007162027,0.009135654951029
01144000,0.0079202066482238,0.0033161495699547,1.9093650934468927e-06,4.021863734014812e-07,0.0004458269561308,0.0011591234119061
02178400,0.0540625175716477,0.0761713489476851,8.067443637308752e-05,0.0001683544337724,0.0088928014378727,0.0052989047126261
06043500,0.0140740029819656,0.0090510501746361,3.004582167041682e-06,2.38273595584324e-06,0.00273641176714,0.0002244547170257
01187300,0.0262010105649571,0.1696766888049712,1.3111531087235686e-05,0.0006304793040503,0.03523444901614,0.0004410727639017
03078000,0.0385951667408821,0.05104590243424,4.952883795462419e-05,8.049261247594713e-05,0.0097545312429354,0.0083764584689002
03076600,0.0256763605491324,0.060273682218014,2.4373554651878403e-05,6.082310754137509e-05,0.0090760824264945,0.00470818793704
01557500,0.0523452816050118,0.2304919972317269,7.563149132806133e-05,0.0008277628423347,0.0583219648717468,0.009756575015002
08158810,0.3841780347559753,0.1549903395358257,0.002066579577535,0.0007507249370413,0.0299392378162619,0.1254576847809528
09312600,0.0654071044541864,0.0113664194418558,0.0001521378619558,1.8009758605858604e-06,0.0008739379856618,0.0173229492299036
03241500,0.0222020008259386,0.0143712044245385,1.4562647283406554e-05,7.847003131579604e-06,0.0034959539076566,0.0042579746210934
08189500,0.3045720152254696,0.2926310410710501,0.0012455074486843,0.0015086878018342,0.0785643628854531,0.0378419555067556
08109700,0.0448022661270282,0.1002293843711125,3.858504625464128e-05,0.0001899603844561,0.0223149130437387,0.0037193686985117
07195800,0.073107199061233,0.1886367973073723,0.0001294039990455,0.0006783312256598,0.0605149114420672,0.0064855638724152
01568000,0.0950977377087232,0.1242594340673389,0.0002416131357576,0.0004676177971379,0.0304683163320476,0.0144980391337371
05495500,0.0662152070153043,0.0812696700872925,0.0001209819648479,0.0001805206741572,0.0237599485076009,0.0168323185045608
05291000,0.0505192200427743,0.4148769698864591,5.521391250994019e-05,0.0023742968325202,0.1603246229526647,0.0147599843664015
01439500,0.0205604153852595,0.0726679026456495,1.2827114826600023e-05,0.0001464810630933,0.0114052232749255,0.0035676207947958
01123000,0.1141003550733306,,0.0002407720254137,,0.0001200830618049,0.00695957710151
03050000,0.1260908817285844,0.0800752465785819,0.000326602526069,0.0001367697880061,0.0249226521764687,0.0118704746389021
05489000,0.1049164780863814,0.1071644294745152,0.0003384779669182,0.0003471037752372,0.0202461983386416,0.0338379869694229
01485500,0.0170636166208256,0.1854316335393822,1.2222346488165397e-05,0.0004621569062096,0.0395272142289706,0.0043430123334097
02069700,0.0454343548740576,0.1341664553746056,5.871229576041598e-05,0.0004755416405716,0.0387463687331337,0.0096633465861656
02212600,0.1489311174242514,0.0096920011006089,0.0005063385421218,3.39162601677449e-06,0.0017086785415189,0.0358627997791329
02215100,0.0296090076603918,0.0839449237325171,3.521738578073611e-05,0.0002149287521173,0.0145066766782369,0.00700285023403
02216180,0.0816107673177697,0.0289763034079789,0.0001304655970191,1.778033849219894e-05,0.0035265217221545,0.0110008193898485
02349900,0.114070704040916,0.0601425311491477,0.0002801158265698,0.0001134699386586,0.0196846770827336,0.0145478051652199
02013000,0.0687434488166221,0.1741113202144611,0.0001376495297747,0.000436595702619,0.0449118326030565,0.0193281683569797
02070000,0.1389646056497311,0.03680177208965,0.000425150987998,4.73114518418365e-05,0.0099788342151297,0.0338163139893228
02350900,0.057295070758327,0.0882799921854722,9.560829221847636e-05,0.0001078071112225,0.0150117910788816,0.0186925176900757
02381600,0.0896475245302612,0.0840685441370703,0.0001945098509041,0.0002211560238727,0.0182037201914477,0.0263752543796349
02395120,0.1218726311826601,0.1115352420285814,0.0003620516935255,0.0003130497313451,0.0314682199910238,0.0241872602838434
01055000,0.2372482378281405,0.3480709878789173,0.001660845251529,0.0027204400025408,0.0773535282380567,0.0368971004301103
02096846,0.0782438884971629,0.0854363686761935,0.0001877903832648,0.0002051816621882,0.0106628866095182,0.0152391571127526
11480390,0.1694907035242625,0.1133481335744841,0.0005448285181762,0.0003189968528644,0.0406813297736006,0.0180996963983058
06847900,0.0547321822822926,0.0525126826403146,7.663229266367514e-05,3.774250804067511e-05,0.0081588715369658,0.0180451204388757
01057000,0.1419492975951247,0.1309466639747357,0.0003881196399006,0.0003362280598031,0.0233011426337706,0.0282566360776016
04059500,0.1830355996372697,0.3566990388892366,0.0008221778866889,0.0023129087014404,0.0857207384847535,0.0646767224365387
01666500,0.049074287605526,0.0713156744674222,6.266988868770065e-05,0.0001343297543667,0.0164944864739607,0.0124592975043387
02056900,0.027313693332651,0.1060474875824971,2.3424687569940143e-05,0.0002514717348469,0.0251818333378685,0.0047570400251535
03026500,0.0274719744424917,0.082569086920459,2.1976508784589283e-05,0.0002171231190394,0.0151827878277524,0.0042766772336224
02046000,0.0166457333813086,0.075502800816712,1.0759218418553648e-05,0.0001221532976875,0.0052694946222271,0.0039748295780948
03028000,0.1036120054069272,0.0679025383920562,0.0002679663629659,0.000132204184675,0.0195492419467423,0.0302125692843526
